,Unnamed: 0,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology,cluster
449,3360,6,2597,1358,2,0,7,6,949,1,9,1,1
450,2338,5,1328,178,2,0,7,1258,588,3,6,8,0
451,307,10,1657,2125,2,1,1,289,1155,1,7,1,0
452,4382,8,474,94,1,1,7,791,1041,3,15,1,0
453,5165,10,1888,2302,2,0,7,966,318,1,11,1,0
454,1278,7,1342,969,3,0,7,367,1267,4,7,8,0
455,1832,5,484,1778,1,0,7,487,1304,1,7,1,0
456,61,7,3323,235,2,0,7,454,354,4,12,27,1
457,3410,29,2401,2725,5,1,9,720,867,2,9,26,1
458,3870,5,2825,1186,2,0,7,1175,1294,3,13,27,1
459,2927,10,4239,2232,7,0,2,364,1344,4,9,16,1
460,3365,7,161,1382,4,0,7,12,301,0,9,1,0
461,5366,18,479,2253,6,0,8,613,304,3,6,1,0
462,3734,12,1870,1670,2,0,0,137,964,2,12,16,0
463,2622,5,1642,438,1,0,7,1274,186,3,11,4,0
464,5110,13,2083,1387,4,0,1,192,852,1,9,1,0
465,5854,6,904,15,3,0,7,1137,499,1,14,1,0
466,3016,9,1494,1019,2,0,7,84,1352,2,5,0,0
467,39,15,177,2721,12,3,2,450,1373,2,4,16,0
468,5263,6,4058,136,1,0,7,216,525,3,7,1,1
469,3189,6,2696,1395,1,2,7,1074,1236,2,6,8,1
470,747,13,3211,2710,10,5,3,878,656,1,9,13,1
471,1638,5,3229,281,1,0,7,1340,620,0,7,1,1
472,6004,7,1846,478,1,3,1,773,716,1,9,8,0
473,3516,5,4108,747,1,2,7,82,941,2,6,1,1
474,1997,6,1061,865,1,4,0,525,536,2,9,8,0
475,3551,5,3670,1015,2,0,7,91,528,2,9,8,1
476,2022,12,1461,2415,3,2,7,297,1079,3,5,0,0
477,1863,10,3921,421,19,0,1,490,1380,0,13,1,1
478,5723,9,2153,933,1,0,3,1133,1066,1,4,1,0
479,3801,8,2670,632,0,2,7,193,669,1,6,1,1
480,1027,5,3303,80,2,1,7,890,1338,1,12,1,1
481,4456,7,2464,356,0,4,7,1201,311,2,4,16,1
482,3348,8,2272,553,4,0,1,97,1077,2,10,1,1
483,4541,9,1531,2034,1,0,7,405,414,3,4,8,0
484,4468,8,3154,165,4,0,0,1202,984,4,12,8,1
485,5341,5,3224,333,1,0,7,609,298,3,11,11,1
486,1813,5,2043,624,2,0,7,483,1062,2,18,1,0
487,3405,7,1859,310,3,0,1,41,253,1,16,16,0
488,4831,10,2139,1467,2,2,1,40,1100,1,12,1,0
489,3923,11,3418,2343,2,0,7,631,820,1,6,9,1
490,2605,6,3258,328,2,3,7,338,1287,2,9,1,1
491,1882,7,56,126,3,0,7,501,970,1,9,1,0
492,3469,7,1936,1539,0,3,1,67,1094,2,5,1,0
493,2084,17,4433,2713,4,0,4,1022,1389,4,7,1,1
494,4583,21,3538,2309,4,5,10,410,1292,0,10,1,1
495,3495,5,3503,203,1,0,7,731,239,2,11,15,1
496,4348,9,2575,941,2,2,2,956,968,1,9,1,1
497,4021,6,1920,777,2,0,7,381,1264,2,13,1,0
498,4176,7,3684,42,3,0,7,523,943,0,7,15,1
499,3642,5,2856,451,1,0,7,778,1316,2,3,1,1
500,2911,7,3694,1256,2,2,7,1319,306,2,10,1,1
501,1562,7,270,2213,3,0,2,378,975,2,11,8,0
502,1345,6,1223,674,1,2,7,367,1267,2,5,8,0
503,210,9,2133,1302,6,0,0,505,1109,2,12,23,0
504,4235,7,4396,2402,3,0,7,1195,1340,1,12,28,1
505,2809,5,1177,15,1,0,7,1287,216,1,10,1,0
506,5947,5,4273,12,2,2,7,852,1135,2,5,4,1
507,5070,11,1757,2208,3,0,7,940,1384,2,7,1,0
508,249,5,4419,62,3,2,7,1006,415,1,8,0,1
509,1276,19,3173,1918,3,4,5,585,1320,3,12,8,1
510,1357,37,2535,2738,7,3,8,585,1320,3,11,8,1
511,109,16,1059,1000,3,0,7,472,817,2,7,1,0
512,5889,6,3877,186,1,0,7,709,132,1,12,1,1
513,4338,18,3459,2666,5,0,6,247,898,3,9,15,1
514,3984,7,1709,826,1,2,1,637,1123,1,6,4,0
515,5828,6,4071,432,1,0,7,282,390,2,5,6,1
516,2467,7,4307,1643,1,0,2,569,918,4,9,8,1
517,5397,8,1416,80,1,0,2,632,1231,1,14,10,0
518,1564,5,3034,508,1,2,7,1076,32,1,7,0,1
519,4201,12,3974,1210,1,3,0,1191,989,3,13,4,1
520,3756,13,3416,1852,3,1,4,140,380,1,7,1,1
521,1308,8,2085,489,2,0,7,1295,184,2,3,32,0
522,1180,5,1823,423,4,0,7,902,651,1,5,0,0
523,2463,4,1857,1360,4,0,2,40,1097,2,9,36,0
524,5459,13,3961,2466,3,2,1,1023,760,3,7,15,1
525,1756,11,4291,2096,2,1,7,460,546,0,7,1,1
526,5322,7,3541,151,1,8,1,993,723,2,6,0,1
527,5055,5,554,1515,2,0,7,168,1348,4,15,15,0
528,4421,6,3501,626,1,0,2,1230,1103,3,12,13,1
529,3308,18,4190,2654,2,0,3,383,409,2,10,1,1
530,7,5,593,1081,2,0,7,440,848,4,4,32,0
531,1790,19,3840,1515,7,8,9,472,817,2,15,9,1
532,1587,9,2240,1543,3,3,3,595,773,3,7,8,0
533,4676,9,4330,1022,1,1,1,1246,597,1,6,2,1
534,3875,7,2228,558,2,0,7,479,1333,2,7,1,1
535,5427,7,3252,465,1,0,7,636,950,1,5,1,1
536,4594,7,3417,2404,1,0,3,806,1224,0,3,1,1
537,4132,5,3709,612,1,0,7,1185,1193,4,11,8,1
538,6040,6,1315,163,1,0,7,1090,618,3,8,1,0
539,5439,10,4219,1297,2,0,1,817,570,3,19,4,1
540,984,6,1243,178,1,0,1,890,1338,1,8,1,0
541,376,6,3757,1228,2,0,7,12,297,2,12,1,1
542,2232,5,4079,476,2,0,7,21,718,2,2,4,1
543,3689,15,1215,810,3,3,4,1164,1268,1,7,15,0
544,3168,6,3103,709,3,0,7,1074,1236,1,8,1,1
545,4655,7,3604,261,3,2,7,814,1354,0,10,26,1
546,5062,8,4018,435,6,1,1,168,1348,2,12,15,1
547,744,5,1671,2093,3,3,7,878,656,4,15,34,0
548,4483,5,4398,172,2,0,7,542,1321,1,5,1,1
549,54,13,3102,2423,6,0,4,450,1373,0,8,28,1
550,4364,6,1130,523,0,2,7,1224,224,2,14,14,0
551,5677,14,2653,2400,1,4,7,422,1112,1,4,1,1
552,686,5,650,874,3,0,1,28,1246,2,5,6,0
553,5305,30,880,1568,1,0,1,803,421,2,16,1,0
554,1310,8,3196,504,6,0,1,909,1388,0,10,1,1
555,4912,6,2545,1660,1,0,7,91,528,1,17,0,1
556,1884,10,1762,427,9,2,0,501,970,1,6,1,0
557,769,22,854,1041,4,1,4,36,1125,1,9,0,0
558,5262,11,3428,1575,3,3,0,214,1099,4,9,15,1
559,2965,6,3406,1234,2,1,7,1295,184,1,6,32,1
560,10,5,159,614,6,0,1,441,1028,3,7,0,0
561,4101,9,4052,1363,2,3,1,1185,1193,2,4,8,1
562,5953,10,3787,1538,2,0,7,433,596,1,12,1,1
563,67,6,2605,1728,2,0,7,457,796,2,11,16,1
564,3166,7,3104,130,1,0,7,1074,1236,0,9,1,1
565,1925,5,4336,94,2,0,7,513,1274,3,16,8,1
566,4700,6,3594,509,1,2,1,817,570,3,6,15,1
567,5755,9,3625,187,2,0,7,673,105,4,13,3,1
568,377,5,886,1912,2,0,7,12,297,1,3,1,0
569,1350,7,2161,2191,2,0,7,84,1352,2,12,1,0
570,4125,5,2596,2290,1,0,7,1185,1193,3,4,1,1
571,4697,6,1267,1184,1,1,7,814,1354,3,11,17,0
572,6002,6,427,323,0,6,2,1079,269,0,8,30,0
573,246,7,30,455,8,3,7,1006,415,2,8,1,0
574,4100,6,2367,260,3,0,7,1185,1193,3,7,1,1
575,2295,11,1615,1746,5,0,5,871,915,0,8,1,0
576,1586,7,3792,326,1,0,7,1331,2,0,17,1,1
577,5445,7,987,368,1,1,2,723,1312,3,12,8,0
578,5058,10,3978,2153,4,0,4,940,1384,3,6,1,1
579,4587,6,3126,558,0,2,1,804,287,4,12,4,1
580,4509,21,4002,1960,4,0,6,402,966,0,8,1,1
581,1309,6,1663,923,3,0,7,1295,184,2,4,32,0
582,1891,7,247,1607,2,1,7,502,1317,4,6,1,0
583,1646,8,4182,430,3,5,1,919,1277,1,8,0,1
584,912,6,3665,1036,2,1,7,338,1287,4,6,8,1
585,3732,5,702,211,1,0,7,136,1016,2,8,24,0
586,4410,15,184,2647,4,4,7,963,470,2,5,12,0
587,5815,5,1169,97,1,0,7,844,761,4,9,15,0
588,722,6,670,398,1,1,0,29,1252,2,9,27,0
589,5087,6,389,1389,1,0,1,182,871,4,7,9,0
590,5485,7,2109,1507,2,0,7,241,357,1,6,1,0
591,4950,14,3243,2466,6,8,2,115,1282,3,7,13,1
592,3020,5,2175,290,2,0,1,1296,36,1,3,4,0
593,2153,6,1808,1745,2,0,7,18,709,1,3,1,0
594,2861,3,2677,1755,6,2,7,1289,1092,2,10,9,1
595,1059,8,2256,1439,1,2,1,346,395,4,9,30,1
596,2278,10,2125,505,2,1,1,327,212,3,6,34,0
597,5966,5,1239,168,1,1,7,434,1276,2,9,13,0
598,3486,9,3563,1288,1,0,7,67,1094,1,4,8,1
599,2426,6,1008,1285,1,0,7,1264,799,3,8,1,0
600,5244,6,2158,1261,2,2,7,382,682,1,6,8,0
601,5143,10,3732,2180,1,1,2,780,251,1,4,1,1
602,285,23,4062,1305,7,2,3,523,942,2,6,15,1
603,4952,21,340,2670,3,1,5,116,462,2,9,1,0
604,521,9,2343,474,5,1,1,860,912,2,12,1,1
605,5453,10,2693,1032,2,0,2,1022,1390,4,11,29,1
606,286,6,3495,615,2,0,1,524,977,0,13,1,1
607,1091,7,2339,1157,2,0,7,352,652,1,14,1,1
608,5486,5,1358,1653,2,0,7,241,357,3,6,1,0
609,5316,5,3645,496,0,3,7,603,708,2,11,21,1
610,3914,7,3697,60,4,6,7,164,637,1,9,0,1
611,5135,14,1710,2103,3,2,3,179,194,3,4,6,0
612,4299,6,3108,728,2,0,7,1222,146,3,7,0,1
613,504,5,545,25,1,0,7,317,388,2,10,0,0
614,3448,10,332,874,2,1,7,62,330,0,7,1,0
615,62,6,4391,175,1,0,7,455,83,1,13,1,1
616,3544,5,946,148,1,0,7,91,528,0,14,1,0
617,185,9,1645,2138,1,1,4,493,109,2,2,1,0
618,5125,8,4343,857,3,0,1,959,561,2,6,4,1
619,3692,11,1721,1879,2,0,2,1166,609,3,10,3,0
620,1894,9,2133,1302,6,0,0,505,1109,2,12,23,0
621,3408,7,4172,812,1,0,7,43,1315,1,4,1,1
622,4072,5,913,652,1,0,7,237,15,2,9,1,0
623,1427,6,3350,267,2,0,7,369,707,2,6,15,1
624,6123,8,62,588,2,9,2,778,1316,2,8,10,0
625,499,8,32,474,2,0,3,542,1319,2,1,1,0
626,5266,5,3436,410,1,0,7,390,523,1,12,15,1
627,134,5,2601,329,1,1,7,485,118,3,8,1,1
628,1177,12,1867,2287,3,0,1,1289,1092,2,11,8,0
629,1550,6,3400,398,1,0,7,1328,55,4,5,9,1
630,4523,5,2707,638,1,1,7,800,539,4,5,8,1
631,4097,6,2006,1412,3,0,7,1185,1193,1,2,17,0
632,2345,5,151,905,4,0,7,1053,1162,1,5,1,0
633,2392,5,4241,763,3,0,7,29,1252,2,7,16,1
634,1670,5,3390,850,1,0,7,597,1222,2,5,8,1
635,4657,12,3592,1729,12,2,4,814,1354,0,7,34,1
636,3178,6,2553,403,2,0,7,589,474,2,9,27,1
637,798,7,3664,391,2,2,7,569,918,2,7,8,1
638,4424,5,3038,310,1,0,7,1232,538,1,5,15,1
639,3652,6,4051,197,1,0,1,112,940,1,10,1,1
640,4765,11,3816,2770,3,5,1,567,123,4,5,34,1
641,561,22,1412,2049,10,8,6,1040,203,4,11,8,0
642,2669,6,3413,591,1,0,7,890,1338,2,10,1,1
643,2782,34,936,2491,4,4,3,355,1245,2,6,15,0
644,5354,6,674,1204,1,0,7,1123,1048,3,3,15,0
645,6014,7,4222,1067,3,5,7,1085,956,4,5,9,1
646,4156,8,3799,506,4,1,7,1188,645,4,15,9,1
647,5434,36,3646,2319,2,2,6,814,1354,4,6,1,1
648,4486,5,4160,289,1,0,7,542,1321,1,2,1,1
649,3161,6,2002,738,2,0,7,375,821,3,8,36,0
650,3991,7,17,979,1,0,7,220,736,2,4,29,0
651,721,5,4241,763,3,0,7,29,1252,2,7,16,1
652,4516,7,1415,1541,3,2,1,553,1049,4,5,16,0
653,3449,7,4466,1303,1,3,7,62,330,0,7,1,1
654,5801,8,1200,1661,2,2,7,755,1018,2,8,8,0
655,2856,19,4325,2382,3,1,3,357,1106,4,8,15,1
656,2621,9,4008,2289,1,4,1,60,282,1,7,8,1
657,2457,5,1181,1191,3,2,7,884,650,4,6,16,0
658,1639,5,4308,948,2,0,7,1340,620,3,9,8,1
659,1979,8,267,1839,2,0,1,289,1155,2,9,36,0
660,5710,13,1898,229,3,4,4,1065,1072,2,12,9,0
661,4712,5,2971,561,2,0,7,673,105,4,9,17,1
662,4600,7,2279,427,1,0,1,982,1038,1,5,1,1
663,4805,22,598,2015,8,8,15,22,1084,3,10,14,0
664,3973,7,2097,157,1,0,1,490,1381,3,7,27,0
665,424,7,2537,927,1,0,1,1023,757,1,9,1,1
666,936,5,1493,461,3,0,7,338,1287,0,10,1,0
667,5508,5,3505,270,1,4,7,832,351,2,7,1,1
668,1397,7,4320,85,4,0,1,588,1383,1,3,1,1
669,802,12,2422,1352,4,2,5,334,795,1,5,1,1
670,5171,6,948,510,1,6,1,788,1216,4,11,1,0
671,344,7,1487,1843,6,1,7,530,573,1,3,0,0
672,5512,5,599,331,1,0,7,727,382,1,11,1,0
673,3508,13,2243,861,3,0,4,80,1075,0,10,1,1
674,5981,6,1326,556,2,1,7,1074,1240,2,3,34,0
675,3264,9,156,1967,2,0,7,1333,178,1,6,15,0
676,830,46,3980,2700,6,0,29,1065,1069,2,3,9,1
677,3592,7,3885,680,1,0,7,756,1218,2,3,8,1
678,5474,10,3132,989,3,0,2,723,1312,2,17,1,1
679,4356,9,2293,1877,3,0,7,1196,1250,3,6,8,1
680,4795,29,2526,2636,2,1,3,12,301,1,7,30,1
681,3912,5,2950,2398,3,1,7,163,448,2,3,34,1
682,1283,9,2592,2346,7,2,7,367,1267,0,13,6,1
683,5734,8,3381,99,1,0,7,428,1278,1,8,1,1
684,261,6,3290,1071,2,0,7,283,1346,3,10,18,1
685,256,6,626,1603,2,2,1,3,926,2,4,1,0
686,1339,5,602,382,1,0,1,1295,184,2,7,32,0
687,334,5,175,437,2,0,7,528,152,1,8,1,0
688,3011,6,581,871,1,3,7,367,1267,0,7,1,0
689,169,12,1977,2036,3,0,3,490,1380,4,7,27,0
690,4427,5,690,415,1,0,7,659,155,1,8,1,0
691,4802,5,3767,801,1,0,7,18,711,2,4,8,1
692,5678,21,337,1701,5,2,8,422,1112,1,5,6,0
693,2091,11,405,1659,7,0,5,1022,1389,2,6,1,0
694,3983,6,4211,1610,2,0,7,924,1376,4,6,22,1
695,924,5,2966,263,3,0,7,338,1287,3,2,8,1
696,2382,27,2052,2409,15,1,10,29,1252,2,7,1,0
697,5029,7,240,772,1,0,7,927,1205,3,5,4,0
698,3233,5,784,362,1,2,7,1306,537,2,4,1,0
699,2753,5,1933,378,3,0,7,75,1288,2,3,0,0
700,3394,8,1754,1057,2,0,1,32,1379,2,8,16,0
701,2932,6,2850,271,0,2,0,365,654,3,8,8,1
702,3621,6,588,675,2,3,1,763,813,3,6,16,0
703,6036,5,3360,750,1,0,7,1154,710,3,6,1,1
704,2087,8,565,2378,6,5,1,308,434,3,6,1,0
705,3390,9,3631,1558,2,0,4,32,1379,1,6,1,1
706,3484,11,3551,1808,1,4,1,67,1094,4,8,27,1
707,6027,5,911,62,4,1,7,1152,944,0,13,16,0
708,2147,7,88,408,3,1,1,542,1319,2,11,15,0
709,1141,6,4091,1831,2,0,7,1288,355,2,11,1,1
710,4791,8,1106,145,7,5,1,12,301,2,9,26,0
711,3295,7,2089,511,1,0,7,919,1277,0,7,32,0
712,4933,6,2719,120,0,2,7,101,613,2,10,1,1
713,2076,7,3209,313,2,0,2,307,125,2,4,1,1
714,1853,12,1977,2036,3,0,3,490,1380,4,7,27,0
715,4686,5,3775,887,1,2,0,1214,271,2,6,8,1
716,1056,10,1081,447,1,0,1,67,1092,3,7,8,0
717,1020,4,4351,188,1,0,7,890,1338,2,11,17,1
718,4352,24,386,2715,4,0,6,650,172,1,8,1,0
719,2924,7,457,207,2,0,2,80,1073,0,4,22,0
720,2533,7,2254,778,2,1,0,338,1287,3,10,1,1
721,1124,5,4431,514,1,0,1,76,928,1,6,1,1
722,4715,42,4337,2643,5,3,26,422,1112,2,9,1,1
723,2285,7,1148,1869,2,4,7,329,1119,2,7,1,0
724,482,6,3558,938,1,0,1,542,1319,1,5,15,1
725,1075,5,2811,820,1,3,7,347,180,3,14,1,1
726,3753,6,4437,1419,1,0,7,139,1353,3,9,26,1
727,1797,5,1782,441,3,0,7,474,116,2,11,13,0
728,1418,10,3621,2301,3,0,3,1299,376,2,10,8,1
729,2759,6,1419,724,3,0,7,351,308,2,5,1,0
730,2868,6,73,208,1,2,7,1316,238,2,6,4,0
731,1524,6,2696,1395,1,2,7,1074,1236,2,6,8,1
732,3451,5,3819,861,4,1,7,63,1230,1,12,26,1
733,1807,5,2758,1044,5,0,7,481,1166,3,6,26,1
734,1044,5,935,219,1,0,7,65,888,2,7,0,0
735,5643,24,2173,2047,5,3,3,410,1292,0,7,1,0
736,151,8,4095,2399,3,4,7,487,1304,2,6,16,1
737,3840,6,3055,176,1,1,7,617,995,2,10,15,1
738,1471,8,1882,915,7,0,7,914,856,2,18,13,0
739,154,13,1490,2685,9,0,1,487,1304,1,6,16,0
740,1686,11,1080,2651,4,1,4,1343,1105,1,5,3,0
741,4298,6,14,255,1,0,7,953,747,1,13,1,0
742,5141,8,1848,2634,2,0,1,201,324,1,7,1,0
743,4407,5,1679,1268,2,0,7,1229,857,2,7,27,0
744,4102,6,3889,256,2,0,7,1185,1193,2,9,0,1
745,2873,8,851,1946,1,2,2,358,1052,3,6,15,0
746,5874,9,4150,354,2,0,7,699,445,1,12,1,1
747,1023,6,924,97,1,0,1,342,882,2,8,1,0
748,5065,10,3862,1013,0,0,7,171,466,2,5,1,1
749,2464,8,1063,187,2,0,2,40,1097,2,4,1,0
750,2005,9,1803,2551,5,0,7,290,21,0,12,32,0
751,2826,5,1048,796,1,0,7,897,464,2,9,1,0
752,4428,5,1635,456,1,0,7,963,470,2,4,27,0
753,1153,12,3599,1639,5,2,3,1313,1335,4,5,8,1
754,3827,11,279,2485,1,2,7,1171,562,1,7,1,0
755,5317,6,2447,995,2,0,7,804,287,0,6,1,1
756,2792,8,2274,921,2,0,7,76,928,2,7,15,1
757,1565,6,786,553,3,0,7,1306,537,2,4,0,0
758,1748,7,120,1774,3,1,0,456,94,2,16,1,0
759,192,5,583,307,1,1,7,496,674,1,6,30,0
760,5570,7,1390,2324,2,0,7,839,1382,1,15,16,0
761,3089,5,1211,990,2,0,7,1302,1194,2,4,1,0
762,4832,13,1780,2143,2,0,2,40,1100,3,8,1,0
763,4906,10,1566,1562,2,0,3,87,590,2,7,1,0
764,5233,11,4313,2181,1,0,1,377,764,2,5,8,1
765,5963,6,4034,2590,3,0,7,852,1135,3,14,1,1
766,5421,11,796,662,1,2,7,814,1354,1,13,1,0
767,5093,10,2703,2065,4,0,2,186,246,2,7,1,1
768,5998,7,2953,333,0,1,7,435,959,3,10,1,1
769,447,5,4248,50,1,0,7,312,1269,3,17,30,1
770,1130,15,1439,2641,4,0,1,1313,1335,1,3,15,0
771,2415,5,1671,2093,3,3,7,878,656,4,15,34,0
772,5329,6,3094,153,0,0,1,1122,893,1,6,1,1
773,708,6,874,111,5,3,7,29,1252,1,15,9,0
774,3542,6,4192,38,1,0,7,91,528,0,4,1,1
775,3036,7,3019,2220,3,1,7,368,468,0,8,34,1
776,102,8,3492,252,5,0,3,470,280,1,9,1,1
777,5573,8,1385,1074,1,2,7,839,1382,1,14,16,0
778,4718,6,4115,557,2,0,7,987,1172,3,7,27,1
779,2743,12,1114,2268,7,1,7,578,182,3,7,9,0
780,4088,9,2092,2244,2,0,1,510,1152,3,5,27,0
781,1064,13,1244,2069,3,2,2,71,919,2,7,27,0
782,1274,11,1442,2004,6,2,2,585,1320,3,11,34,0
783,4186,6,2460,822,2,0,1,397,1185,1,8,1,1
784,2780,20,4208,2068,3,0,3,355,1245,4,6,15,1
785,921,5,3855,200,1,2,7,338,1287,2,7,8,1
786,4429,8,1484,1576,1,0,0,963,470,3,11,1,0
787,2830,7,1580,196,0,1,7,900,82,1,4,1,0
788,4304,8,323,644,1,0,7,245,1296,4,7,1,0
789,2408,7,3615,1375,2,0,2,1264,799,3,4,1,1
790,4106,9,1601,2109,2,0,7,1185,1193,2,10,4,0
791,1778,5,458,789,1,0,7,467,1086,2,10,1,0
792,5954,5,2523,2046,2,0,7,433,596,2,5,1,1
793,3463,5,1279,715,2,0,7,66,1298,3,6,4,0
794,1873,7,3926,503,2,5,7,494,824,2,7,27,1
795,2906,6,2458,659,2,0,7,80,1073,2,12,6,1
796,4171,6,2182,416,0,2,7,395,1189,1,7,0,0
797,3999,14,3233,2732,5,0,7,224,299,1,6,11,1
798,3159,22,1878,2013,5,0,5,374,327,2,8,1,0
799,5792,5,1794,130,1,1,7,279,1229,2,7,0,0
800,2958,5,4277,1688,2,0,7,1295,184,1,9,32,1
801,3680,19,2574,1102,3,3,5,119,1197,4,5,0,1
802,6080,11,4426,1836,2,0,7,1098,604,3,9,1,1
803,4626,15,1707,2406,2,1,7,1211,1299,3,2,9,0
804,3628,7,3518,246,1,4,0,768,1357,2,10,15,1
805,4313,5,3914,552,2,0,7,790,516,2,11,1,1
806,4092,9,144,2087,4,0,5,173,556,2,3,1,0
807,2651,8,1787,367,3,1,7,890,1338,2,6,0,0
808,216,6,1789,276,1,0,7,507,1279,1,5,1,0
809,4144,8,280,299,1,0,7,641,647,2,8,30,0
810,3943,12,4375,1917,6,2,3,211,906,2,7,1,1
811,999,20,814,2051,4,6,8,890,1338,0,9,16,0
812,2155,5,2788,1818,2,2,7,314,461,0,6,1,1
813,3102,13,2410,2262,1,0,2,588,1383,2,3,16,1
814,3239,5,1156,560,1,0,7,95,1095,4,11,0,0
815,4727,6,3535,66,1,0,7,678,785,2,8,1,1
816,1633,6,4460,1124,0,6,7,96,1398,3,8,8,1
817,626,7,1656,293,0,1,7,1253,110,3,9,1,0
818,4775,6,1779,994,1,1,0,1,1014,1,8,36,0
819,3242,8,2720,237,1,0,7,917,635,0,6,6,1
820,4838,9,1453,398,1,0,0,45,1239,0,7,1,0
821,3393,5,3607,281,5,0,2,32,1379,2,16,8,1
822,1608,9,697,677,1,0,1,919,1277,1,4,1,0
823,3920,8,769,1544,2,0,7,630,762,1,5,1,0
824,1238,26,1210,2317,6,4,13,80,1073,3,8,15,0
825,2631,7,4141,1078,4,2,2,890,1338,2,9,1,1
826,4346,5,491,20,1,0,7,956,968,2,11,1,0
827,52,8,2896,375,1,4,7,450,1373,2,9,16,1
828,5868,10,2636,1564,1,9,2,696,1145,2,6,22,1
829,4975,7,2650,1724,2,7,7,133,1013,1,8,8,1
830,2072,16,2933,2582,6,0,2,1022,1389,2,8,6,1
831,5207,6,3824,1231,2,0,7,206,1241,0,11,1,1
832,4789,7,2716,863,1,0,0,10,517,4,6,26,1
833,3132,6,1086,289,3,0,7,912,56,2,6,1,0
834,6068,6,1072,484,1,4,7,303,435,0,6,16,0
835,2912,5,268,1540,1,0,7,1292,737,3,5,15,0
836,734,5,832,253,3,7,1,1263,103,2,12,4,0
837,5808,6,2105,2197,1,8,1,685,971,3,5,16,0
838,3493,10,1805,1968,3,2,1,71,922,2,11,27,0
839,5297,21,4401,2325,2,2,1,228,576,4,6,30,1
840,2346,5,3016,191,6,0,7,28,1246,1,2,1,1
841,5901,6,847,74,3,6,7,1142,721,2,6,8,0
842,451,8,1692,2698,4,2,4,16,924,3,7,15,0
843,1362,6,394,1214,4,0,7,367,1267,3,3,0,0
844,5985,11,2756,2269,1,0,1,762,1328,0,11,1,1
845,615,14,2987,2198,23,13,6,25,1301,2,12,26,1
846,1610,5,991,494,1,0,7,919,1277,2,8,1,0
847,4317,19,2540,2711,2,3,3,534,1273,2,9,15,1
848,3485,5,3681,307,1,0,7,67,1094,2,6,0,1
849,966,5,1129,378,2,3,0,574,160,2,4,13,0
850,953,5,1642,438,1,0,7,1274,186,3,11,4,0
851,2306,8,1144,837,1,0,1,556,249,1,11,1,0
852,4362,11,1320,2763,4,0,1,541,254,1,14,1,0
853,2320,7,2603,847,1,2,7,1256,127,3,3,27,1
854,4321,7,3496,1012,1,0,7,535,359,1,7,22,1
855,4616,6,1347,602,2,0,1,411,784,2,14,22,0
856,3736,13,2461,1342,2,1,1,137,964,1,14,21,1
857,6028,5,3461,1323,2,2,7,1153,241,2,8,1,1
858,5983,13,805,1784,3,1,5,1075,93,1,9,9,0
859,3813,7,3941,122,0,2,7,204,198,2,13,1,1
860,4763,4,3593,445,1,0,1,997,668,3,16,1,1
861,2105,7,2537,927,1,0,1,1023,757,1,9,1,1
862,5750,8,1975,554,2,0,2,277,1358,4,17,8,0
863,2571,6,2475,189,0,4,7,338,1287,2,3,0,1
864,2165,17,220,1656,2,1,6,315,1356,2,9,0,0
865,2240,6,4023,1298,2,7,7,1040,203,4,15,1,1
866,1366,5,1802,155,2,0,7,367,1267,0,5,4,0
867,3879,6,2699,147,7,0,7,481,1173,1,1,0,1
868,2228,32,3076,1464,1,7,6,864,289,2,8,8,1
869,2534,19,86,2450,2,1,2,338,1287,1,10,1,0
870,3237,17,118,2141,7,0,10,594,512,2,7,15,0
871,4345,10,2368,798,0,1,1,956,968,2,8,1,1
872,5699,7,116,1536,2,0,1,840,1374,2,14,16,0
873,815,18,437,856,5,0,1,571,1017,1,6,1,0
874,2202,9,2049,1238,5,0,1,1035,1260,1,14,1,0
875,1729,5,2630,230,2,0,7,450,1373,0,9,1,1
876,2063,27,3439,2680,7,0,14,1019,1207,0,11,1,1
877,3590,5,3377,894,1,0,7,755,1018,3,10,1,1
878,4210,7,4424,630,3,0,7,529,1005,1,6,1,1
879,3314,6,2014,64,1,0,7,921,895,2,15,8,0
880,4050,4,356,213,2,2,0,169,1271,1,4,1,0
881,1477,8,3119,2022,3,0,1,588,1383,2,2,1,1
882,5272,10,2171,1447,2,0,1,219,890,1,8,9,0
883,3389,9,616,2201,5,6,8,32,1379,2,4,1,0
884,930,5,3590,237,5,0,7,338,1287,1,6,4,1
885,4305,11,318,1077,0,10,4,245,1296,3,7,1,0
886,5730,6,3805,849,1,3,7,1069,693,3,4,27,1
887,2308,5,1224,105,1,0,7,557,240,2,10,1,0
888,2092,88,2726,2748,8,4,45,1022,1389,3,8,6,1
889,1076,8,1045,1151,3,0,1,348,47,1,11,1,0
890,372,6,3946,1467,4,0,7,1017,496,1,3,1,1
891,538,9,2727,254,3,6,7,546,150,0,7,9,1
892,1905,5,2210,525,2,0,1,507,1279,1,8,1,1
893,5294,8,1711,961,3,0,3,1117,1032,2,3,30,0
894,1293,5,1948,238,1,0,7,1295,184,2,5,1,0
895,1703,5,2503,426,1,0,7,444,456,2,6,22,1
896,2867,5,745,1743,1,0,1,1316,238,2,10,32,0
897,1282,6,33,1402,2,0,7,367,1267,2,6,6,0
898,5202,9,3469,124,3,0,1,791,1041,1,5,1,1
899,1619,7,1278,143,3,0,7,919,1277,2,10,0,0
